game_id,home_team_id,away_team_id,H0oA1,won(T1F0),settled_in1100,goals,sh1s,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,give1s,take1s,winPctTrain,ptPct,goalRating,scoreFirst,leadFirst,outShoot,teamSeasonScore,gameScore,,,,Avg,Max,Min
2015020999,18,52,1,1,0,4,31,22,16,5,0,49.1,7,8,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,0.771,,,,,,
2015020999,52,18,0,0,0,2,23,34,10,4,0,50.9,5,5,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.809,,,,,,
2015021000,22,28,0,0,0,0,31,19,9,2,0,49.1,9,9,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.806,,,,,,
2015021000,28,22,1,1,0,3,22,15,11,2,1,50.9,6,8,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,2.234,,,,,,
2015021001,10,2,0,1,0,3,36,22,6,4,2,48.5,6,7,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,2.415,,,,,,
2015021001,2,10,1,0,0,3,27,26,10,1,0,51.5,7,11,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.895,,,,,,
2015021002,16,19,1,0,0,2,35,12,6,4,1,49.2,4,6,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,1.632,,,,,,
2015021002,19,16,0,1,0,2,30,34,19,3,2,50.8,3,7,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,2.868,,,,,,
2015021003,18,20,1,0,1,2,26,17,8,2,0,45.5,4,6,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,0.76,,,,,,
2015021003,20,18,0,1,1,3,34,17,6,3,0,54.5,10,11,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,0.93,,,,,,
2015021004,21,24,0,1,0,3,26,26,10,2,0,43.4,4,13,0.37804878,45.7,-0.647,0.3752,0.5964,0.5964,0.781762195,0.904,,,,,,
2015021004,24,21,1,0,0,0,37,20,8,3,0,56.6,3,10,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,1.096,,,,,,
2015021005,23,53,0,1,1,3,31,22,2,4,0,28.2,15,5,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.482,,,,,,
2015021005,53,23,1,0,1,2,34,17,8,1,1,71.8,11,7,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,3.983,,,,,,
2015021006,15,26,1,0,1,3,32,34,18,1,1,43.9,8,1,0.5,56.7,-0.122,0.4228,0.75,0.75,1.1422,3.609,,,,,,
2015021006,26,15,0,1,1,4,30,44,14,3,1,56.1,11,5,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,1.821,,,,,,
2015021007,6,12,0,0,1,2,32,19,6,2,1,43.1,16,9,0.426829268,49.4,-0.195,0.4188,0.7674,0.7674,1.040357317,2.146,,,,,,
2015021007,12,6,1,1,1,3,28,17,4,3,1,56.9,10,9,0.56097561,59.1,0.317,0.4914,0.8694,0.8694,1.368043903,1.874,,,,,,
2015021008,7,8,1,0,0,2,38,38,18,2,0,50,9,3,0.463414634,50,-0.207,0.4384,0.8244,0.8244,1.085903659,0.77,,,,,,
2015021008,8,7,0,1,0,3,34,36,14,4,1,50,11,7,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,1.55,,,,,,
2015021009,52,17,1,0,0,2,25,23,20,4,0,39.3,6,6,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.558,,,,,,
2015021009,17,52,0,1,0,3,35,24,12,3,0,60.7,10,1,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,0.777,,,,,,
2015021010,9,13,1,0,0,2,28,18,6,2,0,38.6,9,8,0.353658537,42.1,-0.586,0.3652,0.6954,0.6954,0.801914634,0.676,,,,,,
2015021010,13,9,0,1,0,6,31,29,6,2,0,61.4,10,15,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,1.109,,,,,,
2015021011,22,30,1,1,0,2,25,15,8,2,0,27.3,4,3,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.498,,,,,,
2015021011,30,22,0,0,0,1,30,9,4,4,0,72.7,11,8,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,0.972,,,,,,
2015021012,28,1,0,0,0,0,30,20,2,3,0,45.6,19,11,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,0.676,,,,,,
2015021012,1,28,1,1,0,3,16,21,6,1,0,54.4,8,6,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,0.709,,,,,,
2015021013,5,29,1,1,0,3,31,13,8,3,1,46,2,1,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,1.735,,,,,,
2015021013,29,5,0,0,0,2,27,26,10,2,0,54,4,3,0.4146,46.3,-0.426,0.4046,0.7796,0.414,0.8597,0.82,,,,,,
2015021014,14,4,0,0,0,1,19,25,8,1,0,48.8,14,3,0.573170732,62.8,0.33,0.4338,0.8912,0.8912,1.407842683,0.503,,,,,,
2015021014,4,14,1,1,0,3,23,17,4,3,2,51.2,3,6,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,2.847,,,,,,
2015021015,24,19,1,0,0,2,29,16,8,3,1,32.7,4,3,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,1.597,,,,,,
2015021015,19,24,0,1,0,5,23,20,8,3,0,67.3,3,11,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,1.083,,,,,,
2015021016,25,16,0,1,0,5,31,20,10,6,2,44.4,10,10,0.56097561,59.8,0.366,0.4948,0.9046,0.9046,1.405743903,1.754,,,,,,
2015021016,16,25,1,0,0,2,23,7,12,5,0,55.6,12,3,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,0.521,,,,,,
2015021017,20,53,0,0,0,1,25,29,8,3,0,49.2,18,10,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,0.647,,,,,,
2015021017,53,20,1,1,0,4,26,20,6,4,1,50.8,7,4,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,1.498,,,,,,
2015021018,2,6,1,0,0,1,26,38,4,0,0,50,19,10,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.73,,,,,,
2015021018,6,2,0,1,0,3,31,26,2,1,1,50,13,9,0.426829268,49.4,-0.195,0.4188,0.7674,0.7674,1.040357317,3.84,,,,,,
2015021019,3,17,1,0,1,2,25,20,10,3,1,33.9,3,4,0.5,58.5,0.012,0.4816,0.8478,0.8478,1.2573,1.609,,,,,,
2015021019,17,3,0,1,1,3,43,20,8,4,1,66.1,11,3,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,1.701,,,,,,
2015021020,7,12,0,1,1,3,24,17,6,4,0,36.4,5,5,0.463414634,50,-0.207,0.4384,0.8244,0.8244,1.085903659,0.629,,,,,,
2015021020,12,7,1,0,1,2,30,10,8,3,1,63.6,4,6,0.56097561,59.1,0.317,0.4914,0.8694,0.8694,1.368043903,1.946,,,,,,
2015021021,8,30,0,0,0,1,31,38,4,2,0,41.4,11,6,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,0.774,,,,,,
2015021021,30,8,1,1,0,4,22,18,4,2,1,58.6,9,1,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,2.196,,,,,,
2015021022,9,10,0,1,0,4,17,38,10,3,0,43.3,10,7,0.353658537,42.1,-0.586,0.3652,0.6954,0.6954,0.801914634,0.633,,,,,,
2015021022,10,9,1,0,0,0,29,26,6,4,0,56.7,10,6,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,0.847,,,,,,
2015021023,4,13,1,0,0,4,26,19,6,5,1,49.4,15,10,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,1.289,,,,,,
2015021023,13,4,0,1,0,4,29,16,10,3,1,50.6,15,9,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,1.656,,,,,,
2015021024,52,21,0,1,0,3,30,24,6,4,1,42.2,4,8,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,1.612,,,,,,
2015021024,21,52,1,0,0,2,37,16,8,3,1,57.8,10,1,0.37804878,45.7,-0.647,0.3752,0.5964,0.5964,0.781762195,1.768,,,,,,
2015021025,25,19,0,0,1,4,38,26,10,3,1,42.2,14,10,0.56097561,59.8,0.366,0.4948,0.9046,0.9046,1.405743903,1.752,,,,,,
2015021025,19,25,1,1,1,5,36,25,8,4,0,57.8,4,5,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,1.003,,,,,,
2015021026,22,53,0,0,0,0,44,25,32,3,0,37.9,13,7,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.504,,,,,,
2015021026,53,22,1,1,0,4,29,25,24,2,1,62.1,10,9,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,2.276,,,,,,
2015021027,23,18,0,1,0,4,28,20,13,4,0,47.3,4,2,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.683,,,,,,
2015021027,18,23,1,0,0,2,37,18,15,3,0,52.7,4,6,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,0.877,,,,,,
2015021028,1,26,1,1,1,2,24,26,10,1,0,44.2,12,2,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,0.512,,,,,,
2015021028,26,1,0,0,1,1,23,35,2,5,0,55.8,10,2,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,0.783,,,,,,
2015021029,15,28,1,0,0,2,25,29,4,3,1,36.2,11,6,0.5,56.7,-0.122,0.4228,0.75,0.75,1.1422,1.617,,,,,,
2015021029,28,15,0,1,0,5,28,23,6,2,1,63.8,16,12,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,2.393,,,,,,
2015021030,5,3,1,1,0,5,33,21,15,3,1,47.2,12,5,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,1.617,,,,,,
2015021030,3,5,0,0,0,3,27,25,13,4,1,52.8,19,10,0.5,58.5,0.012,0.4816,0.8478,0.8478,1.2573,1.363,,,,,,
2015021031,29,14,0,0,0,0,37,27,32,5,0,49.1,1,4,0.4146,46.3,-0.426,0.4046,0.7796,0.414,0.8597,0.736,,,,,,
2015021031,14,29,1,1,0,4,37,6,14,3,0,50.9,0,4,0.573170732,62.8,0.33,0.4338,0.8912,0.8912,1.407842683,0.849,,,,,,
2015021032,10,17,1,1,0,1,27,18,6,2,0,47.6,3,3,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,0.776,,,,,,
2015021032,17,10,0,0,0,0,38,24,4,3,0,52.4,14,2,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,0.744,,,,,,
2015021033,2,13,0,1,0,3,28,24,11,2,0,47.2,19,5,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.482,,,,,,
2015021033,13,2,1,0,0,2,25,19,21,2,1,52.8,8,6,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,2.123,,,,,,
2015021034,16,26,0,0,0,0,32,23,4,6,0,44.9,9,3,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,0.724,,,,,,
2015021034,26,16,1,1,0,5,25,46,12,2,0,55.1,3,6,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,0.971,,,,,,
2015021035,20,19,0,1,0,7,32,16,10,3,1,42.2,27,6,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,1.302,,,,,,
2015021035,19,20,1,0,0,4,35,20,8,4,1,57.8,13,7,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,1.578,,,,,,
2015021036,18,22,1,1,0,3,25,24,8,2,0,48.4,16,8,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,0.614,,,,,,
2015021036,22,18,0,0,0,2,30,28,8,3,0,51.6,9,6,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.816,,,,,,
2015021037,52,23,1,1,0,5,29,20,8,2,0,44.2,5,4,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.732,,,,,,
2015021037,23,52,0,0,0,2,28,13,6,3,0,55.8,8,9,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.863,,,,,,
2015021038,1,24,1,0,0,1,25,25,6,3,0,28.8,10,5,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,0.503,,,,,,
2015021038,24,1,0,1,0,7,27,24,8,3,1,71.2,11,4,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,1.882,,,,,,
2015021039,17,4,1,0,0,3,37,29,12,2,0,48.6,16,12,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,0.801,,,,,,
2015021039,4,17,0,1,0,4,46,28,4,6,0,51.4,11,11,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,1.074,,,,,,
2015021040,2,5,1,0,0,1,26,46,8,3,1,42.4,4,4,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,1.834,,,,,,
2015021040,5,2,0,1,0,1,34,26,8,3,0,57.6,7,8,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,0.986,,,,,,
2015021041,12,15,1,0,1,1,26,17,2,2,0,45.5,4,10,0.56097561,59.1,0.317,0.4914,0.8694,0.8694,1.368043903,0.9,,,,,,
2015021041,15,12,0,1,1,2,31,29,4,1,0,54.5,12,13,0.5,56.7,-0.122,0.4228,0.75,0.75,1.1422,0.98,,,,,,
2015021042,10,14,0,1,0,4,24,21,10,3,0,37.7,5,6,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,0.642,,,,,,
2015021042,14,10,1,0,0,1,27,22,10,3,0,62.3,8,9,0.573170732,62.8,0.33,0.4338,0.8912,0.8912,1.407842683,0.923,,,,,,
2015021043,8,13,0,0,0,1,28,36,20,0,0,39.1,14,2,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,0.411,,,,,,
2015021043,13,8,1,1,0,4,36,31,14,4,1,60.9,9,1,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,1.574,,,,,,
2015021044,30,9,1,0,1,2,25,22,11,3,0,45.3,8,8,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,0.703,,,,,,
2015021044,9,30,0,1,1,3,20,35,11,3,0,54.7,9,9,0.353658537,42.1,-0.586,0.3652,0.6954,0.6954,0.801914634,0.812,,,,,,
2015021045,25,26,0,0,0,2,27,27,2,3,1,38.6,16,8,0.56097561,59.8,0.366,0.4948,0.9046,0.9046,1.405743903,1.611,,,,,,
2015021045,26,25,1,1,0,5,22,29,6,1,0,61.4,7,3,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,0.839,,,,,,
2015021046,28,6,0,1,0,3,27,17,2,4,1,44.4,13,5,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,1.369,,,,,,
2015021046,6,28,1,0,0,2,23,22,8,1,0,55.6,12,3,0.426829268,49.4,-0.195,0.4188,0.7674,0.7674,1.040357317,0.636,,,,,,
2015021047,7,8,0,0,1,2,43,17,52,4,1,50,8,4,0.463414634,50,-0.207,0.4384,0.8244,0.8244,1.085903659,1.165,,,,,,
2015021047,8,7,1,1,1,3,23,19,48,6,1,50,7,1,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,0.725,,,,,,
2015021048,16,4,0,0,0,2,26,22,4,3,0,38.5,3,5,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,0.755,,,,,,
2015021048,4,16,1,1,0,3,29,19,6,2,1,61.5,5,2,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,2.38,,,,,,
2015021049,22,19,0,1,0,6,27,22,8,6,4,41.2,21,9,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,2.472,,,,,,
2015021049,19,22,1,0,0,4,28,27,27,3,1,58.8,9,7,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,1.693,,,,,,
2015021050,52,20,1,0,0,1,29,16,11,2,0,33.9,10,8,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.559,,,,,,
2015021050,20,52,0,1,0,4,21,16,9,3,1,66.1,16,12,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,1.781,,,,,,
2015021051,21,23,1,1,0,3,34,24,2,2,0,49,2,5,0.37804878,45.7,-0.647,0.3752,0.5964,0.5964,0.781762195,0.99,,,,,,
2015021051,23,21,0,0,0,1,29,20,4,1,0,51,8,6,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.82,,,,,,
2015021052,24,3,0,0,0,1,23,21,6,0,0,45.5,13,3,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,0.53,,,,,,
2015021052,3,24,1,1,0,2,23,31,0,3,0,54.5,4,3,0.5,58.5,0.012,0.4816,0.8478,0.8478,1.2573,0.91,,,,,,
2015021053,1,30,0,1,0,7,25,12,6,1,0,41.5,7,2,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,0.565,,,,,,
2015021053,30,1,1,0,0,4,32,20,2,3,2,58.5,4,4,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,2.985,,,,,,
2015021054,12,5,1,0,0,2,33,26,10,5,0,46,1,6,0.56097561,59.1,0.317,0.4914,0.8694,0.8694,1.368043903,0.92,,,,,,
2015021054,5,12,0,1,0,4,48,24,14,3,0,54,11,3,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,0.84,,,,,,
2015021055,29,17,0,0,0,1,28,26,6,3,1,47.5,3,8,0.4146,46.3,-0.426,0.4046,0.7796,0.414,0.8597,1.925,,,,,,
2015021055,17,29,1,1,0,3,22,15,6,3,0,52.5,4,5,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,0.78,,,,,,
2015021056,13,10,1,1,0,4,32,9,4,4,1,42.9,11,13,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,1.544,,,,,,
2015021056,10,13,0,0,0,1,33,20,8,2,0,57.1,4,11,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,1.061,,,,,,
2015021057,18,2,0,1,0,4,32,30,0,1,1,45.9,3,2,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,3.909,,,,,,
2015021057,2,18,1,0,0,2,22,19,2,0,0,54.1,9,8,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.816,,,,,,
2015021058,14,25,1,0,0,3,20,28,7,1,1,47.4,7,6,0.573170732,62.8,0.33,0.4338,0.8912,0.8912,1.407842683,3.724,,,,,,
2015021058,25,14,0,1,0,4,33,29,7,1,0,52.6,11,8,0.56097561,59.8,0.366,0.4948,0.9046,0.9046,1.405743903,0.871,,,,,,
2015021059,28,53,1,0,0,1,28,11,9,2,0,41.2,2,1,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,0.637,,,,,,
2015021059,53,28,0,1,0,3,22,19,9,2,1,58.8,2,3,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,2.333,,,,,,
2015021060,3,26,1,0,1,3,26,26,6,1,0,43.1,12,3,0.5,58.5,0.012,0.4816,0.8478,0.8478,1.2573,0.581,,,,,,
2015021060,26,3,0,1,1,4,37,31,4,2,0,56.9,12,4,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,0.894,,,,,,
2015021061,9,7,1,0,0,1,33,12,27,4,0,40.4,5,1,0.353658537,42.1,-0.586,0.3652,0.6954,0.6954,0.801914634,0.444,,,,,,
2015021061,7,9,0,1,0,3,34,13,29,3,1,59.6,6,5,0.463414634,50,-0.207,0.4384,0.8244,0.8244,1.085903659,1.691,,,,,,
2015021062,18,15,1,0,0,1,21,23,20,3,1,41.4,6,10,0.426829268,47,-0.341,0.368,0.7802,0.7802,0.973557317,1.619,,,,,,
2015021062,15,18,0,1,0,4,29,25,6,5,0,58.6,10,7,0.5,56.7,-0.122,0.4228,0.75,0.75,1.1422,0.881,,,,,,
2015021063,52,16,0,0,0,0,28,21,9,4,0,44.6,12,6,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.621,,,,,,
2015021063,16,52,1,1,0,4,36,15,15,1,0,55.4,13,2,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,0.619,,,,,,
2015021064,21,20,1,1,0,3,28,17,4,2,0,41.4,11,8,0.37804878,45.7,-0.647,0.3752,0.5964,0.5964,0.781762195,0.679,,,,,,
2015021064,20,21,0,0,0,3,33,20,14,2,0,58.6,11,10,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,0.856,,,,,,
2015021065,23,22,1,0,0,0,40,21,10,3,0,44.4,12,3,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.669,,,,,,
2015021065,22,23,0,1,0,2,25,26,12,2,0,55.6,13,9,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.736,,,,,,
2015021066,6,24,1,0,0,0,38,33,11,2,0,46.8,11,3,0.426829268,49.4,-0.195,0.4188,0.7674,0.7674,1.040357317,0.743,,,,,,
2015021066,24,6,0,1,0,4,26,29,11,2,0,53.2,10,2,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,0.667,,,,,,
2015021067,5,4,1,1,0,4,35,25,6,3,0,34.8,11,9,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,0.723,,,,,,
2015021067,4,5,0,0,0,1,17,35,6,3,0,65.2,17,6,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,0.717,,,,,,
2015021068,12,30,1,0,0,2,33,16,4,2,0,47.3,4,11,0.56097561,59.1,0.317,0.4914,0.8694,0.8694,1.368043903,0.983,,,,,,
2015021068,30,12,0,1,0,2,32,12,4,2,0,52.7,5,8,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,0.927,,,,,,
2015021069,28,3,0,1,0,4,52,24,6,3,1,42.9,15,7,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,1.849,,,,,,
2015021069,3,28,1,0,0,1,26,19,8,2,0,57.1,15,8,0.5,58.5,0.012,0.4816,0.8478,0.8478,1.2573,0.706,,,,,,
2015021070,7,10,1,0,0,1,21,42,18,2,0,50,1,1,0.463414634,50,-0.207,0.4384,0.8244,0.8244,1.085903659,0.74,,,,,,
2015021070,10,7,0,1,0,4,31,19,20,1,0,50,10,10,0.426829268,52.4,-0.305,0.3826,0.7528,0.7528,1.026507317,0.705,,,,,,
2015021071,9,8,0,1,0,5,44,46,15,2,0,47.4,10,4,0.353658537,42.1,-0.586,0.3652,0.6954,0.6954,0.801914634,0.874,,,,,,
2015021071,8,9,1,0,0,0,30,32,11,4,0,52.6,13,5,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,0.716,,,,,,
2015021072,17,13,1,1,0,5,30,14,13,3,2,45.5,10,5,0.597560976,65.2,0.269,0.559,0.8144,0.8144,1.415590244,2.595,,,,,,
2015021072,13,17,0,0,0,3,26,18,13,3,0,54.5,14,6,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,0.605,,,,,,
2015021073,1,29,1,0,0,3,30,13,8,4,2,42.9,0,3,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,2.274,,,,,,
2015021073,29,1,0,1,0,6,34,17,8,4,1,57.1,4,2,0.4146,46.3,-0.426,0.4046,0.7796,0.414,0.8597,1.626,,,,,,
2015021074,2,25,1,0,0,0,27,19,8,1,0,43.8,12,4,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.563,,,,,,
2015021074,25,2,0,1,0,3,36,30,4,3,0,56.2,13,10,0.56097561,59.8,0.366,0.4948,0.9046,0.9046,1.405743903,0.972,,,,,,
2015021075,23,19,0,0,0,0,19,30,8,3,0,42,9,8,0.609756098,66.5,0.452,0.5802,0.897,0.897,1.523989025,0.66,,,,,,
2015021075,19,23,1,1,0,3,50,10,6,4,1,58,2,6,0.475609756,50,-0.342,0.4352,0.7444,0.7444,1.014402439,1.9,,,,,,
2015021076,14,53,1,1,0,2,36,17,19,4,0,49.2,4,2,0.573170732,62.8,0.33,0.4338,0.8912,0.8912,1.407842683,0.707,,,,,,
2015021076,53,14,0,0,0,0,32,24,17,6,0,50.8,5,3,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,0.738,,,,,,
2015021077,26,6,0,1,0,2,20,29,13,2,0,38,9,5,0.414634146,46.3,-0.426,0.4046,0.7796,0.7796,0.951108537,0.515,,,,,,
2015021077,6,26,1,0,0,1,28,45,9,4,0,62,8,1,0.426829268,49.4,-0.195,0.4188,0.7674,0.7674,1.040357317,0.895,,,,,,
2015021078,52,24,0,0,1,2,29,30,9,3,0,41.3,10,11,0.42682,47.6,-0.293,0.31716,0.70092,0.32556,0.845365,0.783,,,,,,
2015021078,24,52,1,1,1,3,33,22,11,2,1,58.7,14,4,0.585365854,62.2,0.379,0.5572,0.786,0.786,1.395391464,2.217,,,,,,
2015021079,1,29,0,1,0,2,22,12,6,3,0,47.6,6,1,0.548780488,61,0.195,0.5168,0.8658,0.8658,1.358045122,0.596,,,,,,
2015021079,29,1,1,0,0,1,28,11,6,3,0,52.4,5,13,0.4146,46.3,-0.426,0.4046,0.7796,0.414,0.8597,0.959,,,,,,
2015021080,5,15,0,1,0,6,31,32,22,7,1,45.2,11,4,0.512195122,56.7,0.098,0.444,0.8172,0.8172,1.239148781,0.990571429,,,,,,
2015021080,15,5,1,0,0,2,18,34,41,2,0,54.8,2,1,0.5,56.7,-0.122,0.4228,0.75,0.75,1.1422,0.468,,,,,,
2015021081,20,8,1,1,0,4,35,46,4,3,1,40.7,18,7,0.37804878,42.7,-0.524,0.3556,0.8234,0.8234,0.891112195,1.727,,,,,,
2015021081,8,20,0,0,0,1,22,33,8,1,0,59.3,9,3,0.463414634,51.8,-0.134,0.4746,0.804,0.804,1.121003659,0.778,,,,,,
2015021082,16,30,0,0,0,2,31,28,6,2,0,45.2,6,4,0.5,58.5,0.134,0.452,0.7822,0.7822,1.2476,0.802,,,,,,
2015021082,30,16,1,1,0,2,34,29,4,3,0,54.8,7,1,0.46341,53,0.11,0.25548,0.823,0.468,1.0599725,0.873,,,,,,
2015021083,22,21,0,0,0,2,28,30,4,4,0,47.2,16,8,0.56097561,62.8,0.329,0.499,0.793,0.793,1.371743903,0.702,,,,,,
2015021083,21,22,1,1,0,3,25,17,8,2,1,52.8,9,9,0.37804878,45.7,-0.647,0.3752,0.5964,0.5964,0.781762195,2.283,,,,,,
2015021084,28,53,0,1,0,3,36,19,8,5,2,40.3,13,12,0.426829268,47.6,-0.293,0.4178,0.8142,0.8142,1.021007317,1.958,,,,,,
2015021084,53,28,1,0,0,0,25,13,10,4,0,59.7,4,3,0.42682,47.6,-0.439,0.62304,0.61392,0.3612,0.872495,0.792,,,,,,
2015021085,2,4,0,0,0,1,24,27,8,3,0,46,14,4,0.56097561,61.6,0.219,0.5066,0.8474,0.8474,1.361343903,0.555,,,,,,
2015021085,4,2,1,1,0,4,27,24,6,4,0,54,9,11,0.585365854,63.4,0.512,0.5644,0.9636,0.9636,1.531241464,0.91,,,,,,
2015021086,13,3,1,0,0,2,27,19,8,1,1,37.5,7,5,0.682926829,73.2,0.695,0.658,0.9664,0.9664,1.724181707,3.62,,,,,,
